,term,TF-IDF
916,mikirnya,0.2897875068108576
557,informasi,0.2897875068108576
1490,tipe,0.2897875068108576
1212,positiv,0.2897875068108576
180,billah,0.2897875068108576
92,aufa,0.2897875068108576
494,hantar,0.2892092443379162
1338,sembunyi,0.2892092443379162
157,bentur,0.2892092443379162
1072,ntar,0.2892092443379162
374,dua,0.2877229352300692
247,cakap,0.2861492067224226
1204,polisi,0.2849695555972947
734,kontro,0.28416515219952077
1573,versi,0.28416515219952077
1450,tapsir,0.28416515219952077
50,ambil,0.2833608865430592
510,hidup,0.2832324875128728
1313,sbg,0.28261238721782295
482,hadeh,0.281970659981487
258,cerdas,0.2818911516925074
164,berita,0.28174468628328797
1547,ulang,0.2816471303239169
877,matang,0.2805146127777348
575,istilah,0.2805146127777348
913,mhn,0.2805146127777348
353,dlsb,0.2801480219097038
748,kriteria,0.2801480219097038
1371,siri,0.27886616048691826
1406,studi,0.27841669936600766
1232,puih,0.2774959358969011
230,bulsit,0.2774959358969011
339,dikit,0.2774959358969011
273,cma,0.2774959358969011
201,bnyak,0.2774959358969011
210,bolih,0.2774959358969011
963,muat,0.2767528741594484
168,beuh,0.2767528741594484
1422,suupaya,0.2767528741594484
650,kandung,0.2767528741594484
603,jdi,0.27648331160451683
1502,transaksi,0.27429312563127456
349,diusulkn,0.2742318254721686
460,gmn,0.2742318254721686
666,kbrnya,0.2742318254721686
1144,pdhal,0.2742318254721686
1245,ragu,0.2742318254721686
143,bela,0.2736284848840058
1129,par,0.2726794344973524
1438,tainya,0.2726794344973524
415,formula,0.2726794344973524
274,cman,0.2726794344973524
604,jekartah,0.2726794344973524
1567,usut,0.2726794344973524
747,kpk,0.2726794344973524
465,goodbener,0.2726794344973524
577,isu,0.2726794344973524
678,keliling,0.2713224047110533
9,adem,0.2713224047110533
505,hebat,0.2713224047110533
1131,pariwisata,0.2713224047110533
765,kutik,0.2713224047110533
1594,wisnutama,0.2713224047110533
470,goyang,0.2713224047110533
1511,true,0.27101749842482464
1607,yeess,0.27101749842482464
7,adana,0.2708960577478136
1392,so,0.2691362719133055
676,kelamin,0.2680079925979477
1024,ngadu,0.26798331660547303
406,farhan,0.2669324834092386
1428,syar,0.26574905297759516
1174,permendikbudristekdikti,0.26574905297759516
16,advokasi,0.26571232397939926
1470,terbit,0.26571232397939926
